Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
26-SEP-2019,DELTAMAGNT,41.95,40.15,0.0439,0.0472,0.0470,0.8979
26-SEP-2019,DEN,53.70,56.60,-0.0526,0.0468,0.0472,0.9018
26-SEP-2019,DENIMDL,1.10,1.10,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,DENORA,219.35,219.55,-0.0009,0.0252,0.0244,0.4662
26-SEP-2019,DEVRUPTRAD,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,DFMFOODS,248.40,247.90,0.0020,0.0259,0.0251,0.4795
26-SEP-2019,DGCONTENT,5.80,5.95,-0.0255,0.0413,0.0405,0.7738
26-SEP-2019,DHAMPURSUG,230.55,224.00,0.0288,0.0415,0.0409,0.7814
26-SEP-2019,DHANBANK,15.05,15.15,-0.0066,0.0232,0.0226,0.4318
26-SEP-2019,DHANUKA,322.00,320.40,0.0050,0.0211,0.0205,0.3917
26-SEP-2019,DHARSUGAR,8.55,8.40,0.0177,0.0597,0.0580,1.1081
26-SEP-2019,DHAVAL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,DHFL,42.90,47.15,-0.0945,0.0592,0.0619,1.1826
26-SEP-2019,DHSL,19.55,19.55,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,DHUNINV,205.90,206.55,-0.0032,0.0405,0.0393,0.7508
26-SEP-2019,DIAMONDYD,885.45,875.35,0.0115,0.0209,0.0205,0.3917
26-SEP-2019,DIAPOWER,0.65,0.60,0.0800,0.0971,0.0962,1.8379
26-SEP-2019,DICIND,339.95,332.30,0.0228,0.0322,0.0317,0.6056
26-SEP-2019,DIGISPICE,5.55,6.15,-0.1027,0.0379,0.0445,0.8502
26-SEP-2019,DIGJAMLTD,1.10,1.15,-0.0445,0.0421,0.0422,0.8062
26-SEP-2019,DISHTV,20.85,19.70,0.0567,0.0499,0.0503,0.9610
26-SEP-2019,DISTINPROP,26.85,26.85,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,DIVISLAB,1675.15,1633.30,0.0253,0.0182,0.0187,0.3573
26-SEP-2019,DIXON,2861.30,2822.85,0.0135,0.0360,0.0351,0.6706
26-SEP-2019,DLF,161.75,155.75,0.0378,0.0396,0.0395,0.7546
26-SEP-2019,DLINKINDIA,95.20,91.85,0.0358,0.0325,0.0327,0.6247
26-SEP-2019,DMART,1878.80,1902.30,-0.0124,0.0314,0.0306,0.5846
26-SEP-2019,DNAMEDIA,0.35,0.40,-0.1335,0.0938,0.0966,1.8455
26-SEP-2019,DOLAT,48.60,47.75,0.0176,0.0420,0.0409,0.7814
26-SEP-2019,DOLLAR,203.15,213.85,-0.0513,0.0266,0.0287,0.5483
26-SEP-2019,DOLPHINOFF,14.65,15.65,-0.0660,0.0433,0.0450,0.8597
26-SEP-2019,DONEAR,30.70,31.10,-0.0129,0.0261,0.0255,0.4872
26-SEP-2019,DPSCLTD,10.15,10.00,0.0149,0.0490,0.0476,0.9094
26-SEP-2019,DQE,2.90,2.90,0.0000,0.0644,0.0624,1.1922
26-SEP-2019,DREDGECORP,348.55,344.70,0.0111,0.0346,0.0337,0.6438
26-SEP-2019,DRFRESH,45.75,45.75,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,DRMIND,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,DRREDDY,2774.85,2773.35,0.0005,0.0154,0.0149,0.2847
26-SEP-2019,DSSL,26.60,27.05,-0.0168,0.0312,0.0305,0.5827
26-SEP-2019,DTIL,169.40,166.55,0.0170,0.0214,0.0212,0.4050
26-SEP-2019,DTLINDIA,75.75,75.75,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,DUCON,5.70,5.95,-0.0429,0.0501,0.0497,0.9495
26-SEP-2019,DVL,69.65,69.05,0.0087,0.0278,0.0270,0.5158
26-SEP-2019,DWARKESH,26.10,25.75,0.0135,0.0322,0.0314,0.5999
26-SEP-2019,DYNAMATECH,1271.80,1289.80,-0.0141,0.0351,0.0342,0.6534
26-SEP-2019,DYNPRO,124.35,124.20,0.0012,0.0194,0.0188,0.3592
26-SEP-2019,EASTSILK,0.75,0.75,0.0000,0.1051,0.1019,1.9468
26-SEP-2019,EASUNREYRL,3.95,3.95,0.0000,0.0386,0.0374,0.7145
26-SEP-2019,EBANK,3130.01,3283.88,-0.0480,0.0259,0.0277,0.5292
26-SEP-2019,EBSL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,ECLERX,441.35,444.00,-0.0060,0.0397,0.0385,0.7355
26-SEP-2019,EDELWEISS,110.30,108.35,0.0178,0.0536,0.0522,0.9973
26-SEP-2019,EDL,4.45,4.55,-0.0222,0.0341,0.0335,0.6400
26-SEP-2019,EDUCOMP,1.30,1.25,0.0392,0.0313,0.0318,0.6075
26-SEP-2019,EICHERMOT,17911.45,17600.25,0.0175,0.0419,0.0408,0.7795
26-SEP-2019,EIDPARRY,165.75,166.10,-0.0021,0.0258,0.0250,0.4776
26-SEP-2019,EIFL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,EIHAHOTELS,340.60,344.85,-0.0124,0.0311,0.0303,0.5789
26-SEP-2019,EIHOTEL,176.90,177.00,-0.0006,0.0284,0.0275,0.5254
26-SEP-2019,EIMCOELECO,299.20,300.75,-0.0052,0.0227,0.0220,0.4203
26-SEP-2019,EKC,26.95,26.70,0.0093,0.0472,0.0458,0.8750
26-SEP-2019,ELECON,36.60,36.70,-0.0027,0.0358,0.0347,0.6629
26-SEP-2019,ELECTCAST,15.60,15.75,-0.0096,0.0281,0.0273,0.5216
26-SEP-2019,ELECTHERM,143.00,150.10,-0.0485,0.0349,0.0359,0.6859
26-SEP-2019,ELGIEQUIP,287.15,278.50,0.0306,0.0144,0.0158,0.3019
26-SEP-2019,ELGIRUBCO,17.35,17.25,0.0058,0.0301,0.0292,0.5579
26-SEP-2019,ELLORA,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,EMAMILTD,325.80,329.75,-0.0121,0.0213,0.0209,0.3993
26-SEP-2019,EMAMIPAP,96.15,92.30,0.0409,0.0372,0.0374,0.7145
26-SEP-2019,EMAMIREAL,50.30,51.75,-0.0284,0.0394,0.0388,0.7413
26-SEP-2019,EMBASSY,392.75,393.15,-0.0010,0.0155,0.0150,0.2866
26-SEP-2019,EMCO,1.10,0.95,0.1466,0.0780,0.0837,1.5991
26-SEP-2019,EMKAY,77.05,76.00,0.0137,0.0634,0.0616,1.1769
26-SEP-2019,EMMBI,129.90,130.25,-0.0027,0.0289,0.0280,0.5349
26-SEP-2019,EMRALD,447.00,447.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,ENDURANCE,1001.30,998.95,0.0023,0.0437,0.0424,0.8101
26-SEP-2019,ENERGYDEV,5.95,6.20,-0.0412,0.0598,0.0588,1.1234
26-SEP-2019,ENGINERSIN,118.00,109.90,0.0711,0.0271,0.0315,0.6018
26-SEP-2019,ENIL,342.45,343.85,-0.0041,0.0207,0.0201,0.3840
26-SEP-2019,EON,15.00,15.30,-0.0198,0.0323,0.0317,0.6056
26-SEP-2019,EQ30,326.47,319.00,0.0231,0.0342,0.0336,0.6419
26-SEP-2019,EQUITAS,103.90,101.80,0.0204,0.0430,0.0420,0.8024
26-SEP-2019,ERIS,427.00,423.50,0.0082,0.0287,0.0279,0.5330
26-SEP-2019,EROSMEDIA,17.55,18.05,-0.0281,0.0436,0.0428,0.8177
26-SEP-2019,ESABINDIA,1246.25,1181.25,0.0536,0.0458,0.0463,0.8846
26-SEP-2019,ESCORTS,609.85,587.60,0.0372,0.0450,0.0446,0.8521
26-SEP-2019,ESSARSHPNG,7.95,7.75,0.0255,0.0381,0.0375,0.7164
26-SEP-2019,ESSELPACK,116.65,115.15,0.0129,0.0347,0.0338,0.6457
26-SEP-2019,ESTER,32.85,32.75,0.0030,0.0404,0.0392,0.7489
26-SEP-2019,EUROCERA,0.65,0.70,-0.0741,0.1993,0.1941,3.7083
26-SEP-2019,EUROMULTI,0.65,0.65,0.0000,0.1696,0.1644,3.1409
26-SEP-2019,EUROTEXIND,13.50,13.00,0.0377,0.0776,0.0758,1.4482
26-SEP-2019,EVEREADY,45.40,47.70,-0.0494,0.0394,0.0401,0.7661
26-SEP-2019,EVERESTIND,346.00,346.70,-0.0020,0.0390,0.0378,0.7222
26-SEP-2019,EXCEL,0.95,0.90,0.0541,0.0483,0.0487,0.9304
26-SEP-2019,EXCELINDUS,915.90,922.00,-0.0066,0.0287,0.0279,0.5330
26-SEP-2019,EXIDEIND,195.60,189.95,0.0293,0.0316,0.0315,0.6018
26-SEP-2019,EXPLEOSOL,333.70,318.75,0.0458,0.0384,0.0389,0.7432
26-SEP-2019,FACT,43.00,40.50,0.0599,0.0420,0.0433,0.8272
26-SEP-2019,FAIRCHEM,496.75,496.20,0.0011,0.0244,0.0237,0.4528
26-SEP-2019,FCL,28.45,29.15,-0.0243,0.0419,0.0411,0.7852
26-SEP-2019,FCONSUMER,29.15,29.40,-0.0085,0.0380,0.0369,0.7050
26-SEP-2019,FCSSOFT,0.25,0.25,0.0000,0.0900,0.0873,1.6679
26-SEP-2019,FDC,174.85,174.95,-0.0006,0.0164,0.0159,0.3038
26-SEP-2019,FEDERALBNK,93.60,92.10,0.0162,0.0342,0.0334,0.6381
26-SEP-2019,FEL,21.35,22.00,-0.0300,0.0316,0.0315,0.6018
26-SEP-2019,FELDVR,21.95,21.90,0.0023,0.0343,0.0333,0.6362
26-SEP-2019,FFIL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,FFL,40.00,40.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,FIEMIND,360.45,349.05,0.0321,0.0350,0.0348,0.6649
26-SEP-2019,FILATEX,38.00,38.05,-0.0013,0.0269,0.0261,0.4986
26-SEP-2019,FINCABLES,395.10,401.55,-0.0162,0.0234,0.0230,0.4394
26-SEP-2019,FINEORG,1730.85,1763.00,-0.0184,0.0279,0.0274,0.5235
26-SEP-2019,FINPIPE,570.60,575.55,-0.0086,0.0251,0.0244,0.4662
26-SEP-2019,FIRL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,FLEXITUFF,10.35,10.85,-0.0472,0.0492,0.0491,0.9381
26-SEP-2019,FLFL,446.30,456.75,-0.0231,0.0222,0.0223,0.4260
26-SEP-2019,FMGOETZE,567.60,545.95,0.0389,0.0195,0.0212,0.4050
26-SEP-2019,FMNL,29.25,29.20,0.0017,0.0362,0.0351,0.6706
26-SEP-2019,FORCEMOT,1184.60,1179.20,0.0046,0.0226,0.0219,0.4184
26-SEP-2019,FORTIS,137.00,130.45,0.0490,0.0220,0.0245,0.4681
26-SEP-2019,FOSECOIND,1294.90,1294.50,0.0003,0.0155,0.0150,0.2866
26-SEP-2019,FRETAIL,390.10,393.20,-0.0079,0.0151,0.0148,0.2828
26-SEP-2019,FRICKINDIA,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,FSC,527.75,514.35,0.0257,0.0207,0.0210,0.4012
26-SEP-2019,FSL,48.05,50.20,-0.0438,0.0306,0.0315,0.6018
26-SEP-2019,GABRIEL,114.05,112.15,0.0168,0.0345,0.0337,0.6438
26-SEP-2019,GAEL,164.25,164.10,0.0009,0.0305,0.0296,0.5655
26-SEP-2019,GAIL,137.10,136.45,0.0048,0.0211,0.0205,0.3917
26-SEP-2019,GAL,2.90,2.95,-0.0171,0.0466,0.0454,0.8674
26-SEP-2019,GALAXYSURF,1447.05,1471.95,-0.0171,0.0213,0.0211,0.4031
26-SEP-2019,GALLANTT,29.70,28.85,0.0290,0.0382,0.0377,0.7203
26-SEP-2019,GALLISPAT,22.10,22.55,-0.0202,0.0415,0.0405,0.7738
26-SEP-2019,GAMMNINFRA,0.30,0.30,0.0000,0.1034,0.1003,1.9162
26-SEP-2019,GANDHITUBE,330.60,323.20,0.0226,0.0199,0.0201,0.3840
26-SEP-2019,GANECOS,251.10,252.30,-0.0048,0.0185,0.0180,0.3439
26-SEP-2019,GANESHHOUC,41.30,40.35,0.0233,0.0523,0.0510,0.9744
26-SEP-2019,GANGESSECU,39.00,37.55,0.0379,0.0451,0.0447,0.8540
26-SEP-2019,GANGOTRI,0.50,0.85,-0.5306,0.5420,0.5413,10.3415
26-SEP-2019,GARDENSILK,11.50,11.40,0.0087,0.0405,0.0393,0.7508
26-SEP-2019,GARFIBRES,1193.25,1153.70,0.0337,0.0296,0.0299,0.5712
26-SEP-2019,GARG,383.75,383.75,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,GATI,56.80,55.60,0.0214,0.0472,0.0461,0.8807
26-SEP-2019,GAYAHWS,0.30,0.25,0.1823,0.0812,0.0905,1.7290
26-SEP-2019,GAYAPROJ,109.60,106.25,0.0310,0.0270,0.0273,0.5216
26-SEP-2019,GAYLORD,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,GDHL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,GDL,110.40,106.65,0.0346,0.0288,0.0292,0.5579
26-SEP-2019,GEECEE,93.90,94.20,-0.0032,0.0419,0.0406,0.7757
26-SEP-2019,GENESISFIN,15.95,15.95,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,GENESYS,80.55,81.00,-0.0056,0.0375,0.0364,0.6954
26-SEP-2019,GENUSPAPER,6.85,6.65,0.0296,0.0508,0.0498,0.9514
26-SEP-2019,GENUSPOWER,23.85,23.80,0.0021,0.0315,0.0305,0.5827
26-SEP-2019,GEOJITFSL,30.45,29.55,0.0300,0.0364,0.0360,0.6878
26-SEP-2019,GEPIL,807.75,815.75,-0.0099,0.0322,0.0313,0.5980
26-SEP-2019,GESHIP,276.40,270.80,0.0205,0.0215,0.0214,0.4088
26-SEP-2019,GET&D,180.95,172.50,0.0478,0.0427,0.0430,0.8215
26-SEP-2019,GFLLIMITED,87.30,93.40,-0.0675,0.0664,0.0665,1.2705
26-SEP-2019,GFSTEELS,4.10,4.15,-0.0121,0.2006,0.1945,3.7159
26-SEP-2019,GHCL,223.25,217.80,0.0247,0.0268,0.0267,0.5101
26-SEP-2019,GICHSGFIN,154.10,152.95,0.0075,0.0349,0.0339,0.6477
26-SEP-2019,GICRE,203.95,197.20,0.0337,0.0244,0.0251,0.4795
26-SEP-2019,GIHL,7.70,7.70,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,GILLANDERS,30.35,30.45,-0.0033,0.0385,0.0373,0.7126
26-SEP-2019,GILLETTE,7143.05,7127.85,0.0021,0.0120,0.0116,0.2216
26-SEP-2019,GINNIFILA,9.00,9.55,-0.0593,0.0420,0.0432,0.8253
26-SEP-2019,GIPCL,70.90,70.85,0.0007,0.0117,0.0113,0.2159
26-SEP-2019,GISOLUTION,3.65,3.65,0.0000,0.0016,0.0016,0.0306
26-SEP-2019,GKWLIMITED,723.75,720.70,0.0042,0.0276,0.0268,0.5120
26-SEP-2019,GLAXO,1419.25,1436.05,-0.0118,0.0199,0.0195,0.3725
26-SEP-2019,GLENMARK,346.10,345.70,0.0012,0.0191,0.0185,0.3534
26-SEP-2019,GLFL,1.80,1.80,0.0000,0.1027,0.0996,1.9029
26-SEP-2019,GLOBALVECT,60.80,61.70,-0.0147,0.0358,0.0349,0.6668
26-SEP-2019,GLOBOFFS,6.40,6.50,-0.0155,0.0635,0.0617,1.1788
26-SEP-2019,GLOBUSSPR,136.90,133.05,0.0285,0.0307,0.0306,0.5846
26-SEP-2019,GMBREW,367.70,370.55,-0.0077,0.0237,0.0231,0.4413
26-SEP-2019,GMDCLTD,65.05,65.60,-0.0084,0.0152,0.0149,0.2847
26-SEP-2019,GMMPFAUDLR,1496.50,1498.60,-0.0014,0.0171,0.0166,0.3171
26-SEP-2019,GMRINFRA,17.05,16.85,0.0118,0.0273,0.0266,0.5082
26-SEP-2019,GNA,263.75,263.65,0.0004,0.0280,0.0271,0.5177
26-SEP-2019,GNFC,213.80,209.85,0.0186,0.0309,0.0303,0.5789
26-SEP-2019,GOACARBON,323.35,340.10,-0.0505,0.0596,0.0591,1.1291
26-SEP-2019,GOBIND,2.65,2.65,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,GOCLCORP,311.40,314.15,-0.0088,0.0322,0.0313,0.5980
26-SEP-2019,GODFRYPHLP,981.45,977.60,0.0039,0.0375,0.0364,0.6954
26-SEP-2019,GODREJAGRO,479.35,486.65,-0.0151,0.0182,0.0180,0.3439
26-SEP-2019,GODREJCP,679.90,671.35,0.0127,0.0179,0.0176,0.3362
26-SEP-2019,GODREJIND,415.75,417.35,-0.0038,0.0172,0.0167,0.3191
26-SEP-2019,GODREJPROP,1093.65,1012.45,0.0771,0.0247,0.0305,0.5827
26-SEP-2019,GOENKA,0.25,0.25,0.0000,0.1160,0.1125,2.1493
26-SEP-2019,GOKEX,92.40,91.40,0.0109,0.0332,0.0323,0.6171
26-SEP-2019,GOKUL,16.00,16.40,-0.0247,0.0267,0.0266,0.5082
26-SEP-2019,GOKULAGRO,16.70,16.80,-0.0060,0.0282,0.0274,0.5235
26-SEP-2019,GOLDBEES,3298.90,3334.50,-0.0107,0.0099,0.0100,0.1910
26-SEP-2019,GOLDEDGE,10.50,10.50,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,GOLDENTOBC,29.85,29.15,0.0237,0.0326,0.0321,0.6133
26-SEP-2019,GOLDIAM,133.30,125.25,0.0623,0.0321,0.0347,0.6629
26-SEP-2019,GOLDSHARE,3376.15,3389.50,-0.0039,0.0172,0.0167,0.3191
26-SEP-2019,GOLDTECH,10.70,10.50,0.0189,0.0392,0.0383,0.7317
26-SEP-2019,GOODLUCK,60.30,56.70,0.0616,0.0280,0.0311,0.5942
26-SEP-2019,GPIL,158.00,154.70,0.0211,0.0471,0.0460,0.8788
26-SEP-2019,GPPL,81.90,85.20,-0.0395,0.0329,0.0333,0.6362
26-SEP-2019,GPTINFRA,40.00,39.00,0.0253,0.0431,0.0422,0.8062
26-SEP-2019,GRACIOUS,13.50,13.50,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,GRANULES,102.75,101.75,0.0098,0.0243,0.0237,0.4528
26-SEP-2019,GRAPHITE,339.65,342.80,-0.0092,0.0485,0.0471,0.8998
26-SEP-2019,GRASIM,743.85,724.15,0.0268,0.0252,0.0253,0.4834
26-SEP-2019,GRAVITA,46.80,46.70,0.0021,0.0501,0.0486,0.9285
26-SEP-2019,GREAVESCOT,142.55,143.45,-0.0063,0.0241,0.0234,0.4471
26-SEP-2019,GREENLAM,886.65,864.05,0.0258,0.0286,0.0284,0.5426
26-SEP-2019,GREENPLY,163.45,162.00,0.0089,0.0273,0.0266,0.5082
26-SEP-2019,GREENPOWER,2.30,2.40,-0.0426,0.0322,0.0329,0.6286
26-SEP-2019,GRINDWELL,604.05,607.40,-0.0055,0.0335,0.0325,0.6209
26-SEP-2019,GROBTEA,317.95,296.60,0.0695,0.0463,0.0480,0.9170
26-SEP-2019,GRPLTD,936.75,945.60,-0.0094,0.0326,0.0317,0.6056
26-SEP-2019,GRSE,175.70,177.25,-0.0088,0.0392,0.0381,0.7279
26-SEP-2019,GRUH,269.85,263.95,0.0221,0.0327,0.0322,0.6152
26-SEP-2019,GSCLCEMENT,18.40,18.25,0.0082,0.0215,0.0209,0.3993
26-SEP-2019,GSFC,82.35,82.80,-0.0054,0.0263,0.0255,0.4872
26-SEP-2019,GSKCONS,8683.40,8780.30,-0.0111,0.0214,0.0209,0.3993
26-SEP-2019,GSPL,218.75,217.40,0.0062,0.0181,0.0176,0.3362
26-SEP-2019,GSS,33.10,34.65,-0.0458,0.0387,0.0392,0.7489
26-SEP-2019,GTL,2.30,2.45,-0.0632,0.0459,0.0471,0.8998
26-SEP-2019,GTLINFRA,0.65,0.70,-0.0741,0.0570,0.0582,1.1119
26-SEP-2019,GTNIND,7.95,7.75,0.0255,0.0444,0.0435,0.8311
26-SEP-2019,GTNTEX,8.55,8.00,0.0665,0.0475,0.0488,0.9323
26-SEP-2019,GTPL,71.00,70.30,0.0099,0.0287,0.0279,0.5330
26-SEP-2019,GUFICBIO,70.25,71.95,-0.0239,0.0315,0.0311,0.5942
26-SEP-2019,GUJALKALI,472.25,468.60,0.0078,0.0234,0.0228,0.4356
26-SEP-2019,GUJAPOLLO,142.75,145.75,-0.0208,0.0445,0.0434,0.8292
26-SEP-2019,GUJGASLTD,173.50,175.60,-0.0120,0.0217,0.0212,0.4050
26-SEP-2019,GUJRAFFIA,8.35,8.50,-0.0178,0.0656,0.0638,1.2189
26-SEP-2019,GULFOILLUB,868.50,868.30,0.0002,0.0196,0.0190,0.3630
26-SEP-2019,GULFPETRO,39.80,38.10,0.0437,0.0496,0.0493,0.9419
26-SEP-2019,GULPOLY,49.35,49.00,0.0071,0.0314,0.0305,0.5827
26-SEP-2019,GVKPIL,4.30,4.30,0.0000,0.0397,0.0385,0.7355
26-SEP-2019,HAL,746.05,745.85,0.0003,0.0167,0.0162,0.3095
26-SEP-2019,HARDOLI,34.65,34.65,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,HARITASEAT,418.30,418.00,0.0007,0.0236,0.0229,0.4375
26-SEP-2019,HARRMALAYA,55.95,55.65,0.0054,0.0442,0.0429,0.8196
26-SEP-2019,HATHWAY,22.35,22.60,-0.0111,0.0540,0.0524,1.0011
26-SEP-2019,HATSUN,633.15,631.65,0.0024,0.0217,0.0210,0.4012
26-SEP-2019,HAVELLS,719.75,730.40,-0.0147,0.0334,0.0326,0.6228
26-SEP-2019,HAVISHA,0.65,0.60,0.0800,0.0888,0.0883,1.6870
26-SEP-2019,HBLPOWER,19.85,19.85,0.0000,0.0510,0.0494,0.9438
26-SEP-2019,HBSL,7.35,7.40,-0.0068,0.0542,0.0526,1.0049
26-SEP-2019,HCC,9.05,9.00,0.0055,0.0363,0.0352,0.6725
26-SEP-2019,HCG,112.35,110.00,0.0211,0.0449,0.0438,0.8368
26-SEP-2019,HCL-INSYS,8.05,8.20,-0.0185,0.0432,0.0421,0.8043
26-SEP-2019,HCLTECH,1045.15,1053.85,-0.0083,0.0131,0.0129,0.2465
26-SEP-2019,HDFC,2063.20,2069.95,-0.0033,0.0231,0.0224,0.4280
26-SEP-2019,HDFCAMC,2848.35,2865.95,-0.0062,0.0304,0.0295,0.5636
26-SEP-2019,HDFCBANK,1242.50,1239.70,0.0023,0.0245,0.0238,0.4547
26-SEP-2019,HDFCLIFE,569.25,557.85,0.0202,0.0234,0.0232,0.4432
26-SEP-2019,HDFCMFGETF,3385.55,3434.80,-0.0144,0.0097,0.0100,0.1910
26-SEP-2019,HDFCNIFETF,1213.10,1199.29,0.0114,0.0142,0.0141,0.2694
26-SEP-2019,HDFCSENETF,4095.00,4074.00,0.0051,0.0142,0.0138,0.2636
26-SEP-2019,HDIL,4.35,4.55,-0.0450,0.0598,0.0590,1.1272
26-SEP-2019,HEG,1138.65,1159.80,-0.0184,0.0530,0.0516,0.9858
26-SEP-2019,HEIDELBERG,194.30,193.00,0.0067,0.0252,0.0245,0.4681
26-SEP-2019,HERCULES,88.95,91.55,-0.0288,0.0341,0.0338,0.6457
26-SEP-2019,HERITGFOOD,390.85,387.40,0.0089,0.0217,0.0212,0.4050
26-SEP-2019,HEROMOTOCO,2760.10,2704.25,0.0204,0.0349,0.0342,0.6534
26-SEP-2019,HESTERBIO,1775.25,1877.90,-0.0562,0.0299,0.0321,0.6133
26-SEP-2019,HEXATRADEX,4.80,5.40,-0.1178,0.0458,0.0530,1.0126
26-SEP-2019,HEXAWARE,371.55,373.50,-0.0052,0.0178,0.0173,0.3305
26-SEP-2019,HFCL,18.65,18.85,-0.0107,0.0188,0.0184,0.3515
26-SEP-2019,HGINFRA,199.10,196.60,0.0126,0.0196,0.0193,0.3687
26-SEP-2019,HGS,587.25,594.00,-0.0114,0.0179,0.0176,0.3362
26-SEP-2019,HIGHGROUND,0.75,0.80,-0.0645,0.0434,0.0449,0.8578
26-SEP-2019,HIKAL,152.40,152.55,-0.0010,0.0192,0.0186,0.3554
26-SEP-2019,HIL,1352.20,1349.65,0.0019,0.0374,0.0363,0.6935
26-SEP-2019,HILLRIDGE,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,HILTON,9.75,9.90,-0.0153,0.0350,0.0341,0.6515
26-SEP-2019,HIMATSEIDE,147.95,147.80,0.0010,0.0361,0.0350,0.6687
26-SEP-2019,HINDALCO,195.95,189.90,0.0314,0.0197,0.0206,0.3936
26-SEP-2019,HINDAUTO,10.00,10.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,HINDCOMPOS,186.55,188.10,-0.0083,0.0237,0.0231,0.4413
26-SEP-2019,HINDCOPPER,37.35,36.70,0.0176,0.0404,0.0394,0.7527
26-SEP-2019,HINDISPAT,362.00,362.00,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,HINDMOTORS,6.30,6.40,-0.0157,0.0439,0.0427,0.8158
26-SEP-2019,HINDNATGLS,39.40,37.05,0.0615,0.0412,0.0427,0.8158
26-SEP-2019,HINDOILEXP,101.15,101.90,-0.0074,0.0277,0.0269,0.5139
26-SEP-2019,HINDPETRO,304.65,285.40,0.0653,0.0353,0.0378,0.7222
26-SEP-2019,HINDSYNTEX,3.00,3.00,0.0000,0.1500,0.1454,2.7779
26-SEP-2019,HINDUJAVEN,332.45,339.55,-0.0211,0.0180,0.0182,0.3477
26-SEP-2019,HINDUNILVR,2034.40,2051.35,-0.0083,0.0222,0.0216,0.4127
26-SEP-2019,HINDZINC,212.90,201.65,0.0543,0.0215,0.0247,0.4719
26-SEP-2019,HIRECT,152.95,150.10,0.0188,0.0300,0.0294,0.5617
26-SEP-2019,HISARMETAL,51.65,51.45,0.0039,0.0510,0.0495,0.9457
26-SEP-2019,HITECH,180.70,177.50,0.0179,0.0465,0.0453,0.8655
26-SEP-2019,HITECHCORP,88.05,88.40,-0.0040,0.0340,0.0330,0.6305
26-SEP-2019,HITECHGEAR,180.90,178.60,0.0128,0.0387,0.0377,0.7203
26-SEP-2019,HMT,14.50,14.15,0.0244,0.0325,0.0321,0.6133
26-SEP-2019,HMVL,79.35,78.35,0.0127,0.0243,0.0238,0.4547
26-SEP-2019,HNDFDS,497.00,497.05,-0.0001,0.0322,0.0312,0.5961
26-SEP-2019,HNGSNGBEES,3170.00,3364.90,-0.0597,0.0255,0.0287,0.5483
26-SEP-2019,HONAUT,28036.05,27906.50,0.0046,0.0313,0.0304,0.5808
26-SEP-2019,HONDAPOWER,1100.55,1072.20,0.0261,0.0278,0.0277,0.5292
26-SEP-2019,HOTAHOTI,9.90,9.90,0.0000,0.0000,0.0000,0.0000
26-SEP-2019,HOTELEELA,7.95,7.55,0.0516,0.0348,0.0360,0.6878
26-SEP-2019,HOTELRUGBY,1.15,1.20,-0.0426,0.0651,0.0640,1.2227
26-SEP-2019,HOVS,78.35,77.80,0.0070,0.0325,0.0316,0.6037
26-SEP-2019,HPL,44.20,44.95,-0.0168,0.0297,0.0291,0.5560
26-SEP-2019,HSCL,86.55,84.30,0.0263,0.0416,0.0408,0.7795
26-SEP-2019,HSIL,43.75,44.75,-0.0226,0.0286,0.0283,0.5407
26-SEP-2019,HTMEDIA,21.75,21.40,0.0162,0.0410,0.0399,0.7623
26-SEP-2019,HUBTOWN,15.75,15.55,0.0128,0.0278,0.0271,0.5177
26-SEP-2019,HUDCO,36.65,36.85,-0.0054,0.0371,0.0360,0.6878
